,Unnamed: 0,text,label,tidy_tweet,tidy_tweet_tokens,tokens_no_stop
1059,1482,Kat has to be the biggest bitch around #MKR,sexism,biggest bitch around,"['big|ADJ', 'bitch|NOUN', 'around|ADV']","['big|ADJ', 'bitch|NOUN', 'around|ADV']"
1060,1483,I feel the need to throw something at the tv. Kat doesn't deserve to go through. #MKR #bitch,none,feel need throw something doesn deserve through,"['feel|VERB', 'need|VERB', 'throw|VERB', 'doesn|NOUN', 'deserve|VERB', 'through|ADP']","['feel|VERB', 'need|VERB', 'throw|VERB', 'deserve|VERB']"
1061,1484,I cannot STAND Kat and Andre. I don't even want to look at them right now. Kat is literally Satan in a red dress tonight. #MKR,sexism,cannot stand andre even want look them right literally satan dress tonight,"['can|VERB', 'not|PART', 'stand|VERB', 'andre|NOUN', 'even|ADV', 'want|VERB', 'look|VERB', 'right|ADV', 'literally|ADV', 'dress|VERB', 'tonight|NOUN']","['stand|VERB', 'andre|NOUN', 'even|ADV', 'want|VERB', 'look|VERB', 'right|ADV', 'literally|ADV', 'dress|VERB', 'tonight|NOUN']"
1062,1485,I've been sucked into the trap once again thinking this show *isn't* rigged when it obviously is #mkr,none,been sucked into trap once again thinking this show rigged when obviously,"['be|AUX', 'suck|VERB', 'into|ADP', 'trap|NOUN', 'once|ADV', 'again|ADV', 'think|VERB', 'this|DET', 'show|NOUN', 'rig|VERB', 'when|ADV', 'obviously|ADV']","['suck|VERB', 'trap|NOUN', 'think|VERB', 'show|NOUN', 'rig|VERB', 'obviously|ADV']"
1063,1486,"I am physically sickened. I think I'm officially done with this show for the year, seeya. #mkr #onelessviewer",none,physically sickened think officially done with this show year seeya,"['physically|ADV', 'sickened|ADJ', 'think|VERB', 'officially|ADV', 'do|VERB', 'with|ADP', 'this|DET', 'show|NOUN', 'year|NOUN', 'seeya|NOUN']","['physically|ADV', 'sickened|ADJ', 'think|VERB', 'officially|ADV', 'show|NOUN', 'year|NOUN', 'seeya|NOUN']"
1064,1487,"Colin is such a dag, I actually love him (I said I wasn't gonna watch anymore but..... COLIN) #mkr",none,colin such actually love said wasn gonna watch anymore colin,"['such|ADJ', 'actually|ADV', 'love|NOUN', 'say|VERB', 'to|PART', 'watch|VERB', 'anymore|ADV']","['actually|ADV', 'love|NOUN', 'say|VERB', 'watch|VERB', 'anymore|ADV']"
1065,1488,Wow they said people would be outraged but I'm so happy those blonde girls are going home. #mkr,sexism,they said people would outraged happy those blonde girls going home,"['say|VERB', 'people|NOUN', 'would|VERB', 'outraged|VERB', 'happy|ADJ', 'those|DET', 'blonde|ADJ', 'girl|NOUN', 'go|VERB', 'home|ADV']","['say|VERB', 'people|NOUN', 'would|VERB', 'outraged|VERB', 'happy|ADJ', 'blonde|ADJ', 'girl|NOUN', 'go|VERB', 'home|ADV']"
1066,1489,Seriously not another instant restaurant round. #MKR,none,seriously another instant restaurant round,"['seriously|ADV', 'another|DET', 'instant|ADJ', 'restaurant|NOUN', 'round|NOUN']","['seriously|ADV', 'another|DET', 'instant|ADJ', 'restaurant|NOUN', 'round|NOUN']"
1067,1490,So it's a deconstructed tart meaning just put everything on the plate in patches. #MKR,none,deconstructed tart meaning just everything plate patches,"['deconstruct|VERB', 'tart|ADJ', 'meaning|NOUN', 'just|ADV', 'plate|NOUN', 'patch|NOUN']","['deconstruct|VERB', 'tart|ADJ', 'meaning|NOUN', 'plate|NOUN', 'patch|NOUN']"
1068,1491,Glad the proper competition is starting and even happier that Colin is back. #mkr,none,glad proper competition starting even happier that colin back,"['glad|ADJ', 'proper|ADJ', 'competition|NOUN', 'start|VERB', 'even|ADV', 'happy|ADJ', 'that|SCONJ', 'back|ADV']","['glad|ADJ', 'proper|ADJ', 'competition|NOUN', 'start|VERB', 'even|ADV', 'happy|ADJ', 'back|ADV']"
1069,1492,I kind of want to see Kat and Andre go through. Mainly because I think there are many other layers of Crazy-Kat we haven't seen yet. #MKR,sexism,kind want andre through mainly because think there many other layers crazy haven seen,"['want|VERB', 'andre|NOUN', 'through|ADP', 'mainly|ADV', 'because|SCONJ', 'think|VERB', 'there|ADV', 'many|ADJ', 'other|ADJ', 'layer|NOUN', 'crazy|ADJ', 'see|VERB']","['want|VERB', 'andre|NOUN', 'mainly|ADV', 'think|VERB', 'many|ADJ', 'layer|NOUN', 'crazy|ADJ', 'see|VERB']"
1070,1493,I feel we're in for one hell of a ride on #MKR thanks to the inclusion of Crazy-Kat. http://t.co/nYriPVKbJt,none,feel hell ride thanks inclusion crazy,"['feel|VERB', 'hell|NOUN', 'ride|NOUN', 'thank|NOUN', 'inclusion|VERB', 'crazy|ADJ']","['feel|VERB', 'hell|NOUN', 'ride|NOUN', 'thank|NOUN', 'inclusion|VERB', 'crazy|ADJ']"
1071,1494,Kats face when the score was announced made me want to puke eww wtf #mkr,sexism,kats face when score announced made want puke,"['face|VERB', 'when|ADV', 'score|NOUN', 'announce|VERB', 'make|VERB', 'want|VERB']","['face|VERB', 'score|NOUN', 'announce|VERB', 'make|VERB', 'want|VERB']"
1072,1496,Now Annie is worried about the blondes.. Too late you dummy #MKR,sexism,annie worried about blondes late dummy,"['worry|VERB', 'about|ADP', 'blonde|NOUN', 'late|ADJ', 'dummy|NOUN']","['worry|VERB', 'blonde|NOUN', 'late|ADJ', 'dummy|NOUN']"
1073,1498,Kat on #mkr is such a horrible person.. I wish Kat and Andre would just get eliminated already.,sexism,such horrible person wish andre would just eliminated already,"['such|ADJ', 'horrible|ADJ', 'person|NOUN', 'wish|NOUN', 'andre|NOUN', 'would|VERB', 'just|ADV', 'eliminated|VERB', 'already|ADV']","['horrible|ADJ', 'person|NOUN', 'wish|NOUN', 'andre|NOUN', 'would|VERB', 'eliminated|VERB', 'already|ADV']"
1074,1500,Kats face. I want to slap her seriously I hope they go but it doesn't look good. If they pass they won't last. They can't cook. #mkr,sexism,kats face want slap seriously hope they doesn look good they pass they last they cook,"['face|VERB', 'want|VERB', 'seriously|ADV', 'hope|VERB', 'doesn|VERB', 'look|VERB', 'good|ADJ', 'pass|VERB', 'last|ADV', 'cook|VERB']","['face|VERB', 'want|VERB', 'seriously|ADV', 'hope|VERB', 'look|VERB', 'good|ADJ', 'pass|VERB', 'last|ADV', 'cook|VERB']"
1075,1502,So Twitter is calling Kat crazy eyes!!!! Bless you Twitter! She literally has the craziest fucking eyes I've ever seen. #mkr,sexism,twitter calling crazy eyes bless twitter literally craziest fucking eyes ever seen,"['twitter|NOUN', 'call|VERB', 'crazy|ADJ', 'eye|NOUN', 'bless|VERB', 'twitter|NOUN', 'literally|ADV', 'craziest|VERB', 'fucking|ADJ', 'eye|NOUN', 'ever|ADV', 'see|VERB']","['call|VERB', 'crazy|ADJ', 'eye|NOUN', 'bless|VERB', 'literally|ADV', 'craziest|VERB', 'fucking|ADJ', 'eye|NOUN', 'ever|ADV', 'see|VERB']"
1076,1503,"Kat is a disgusting failure Vampire. What a bloody shambles, what a winner. #mkr",none,disgusting failure vampire what bloody shambles what winner,"['disgusting|ADJ', 'failure|NOUN', 'vampire|NOUN', 'what|DET', 'bloody|ADJ', 'shamble|NOUN', 'what|DET', 'winner|NOUN']","['disgusting|ADJ', 'failure|NOUN', 'vampire|NOUN', 'bloody|ADJ', 'shamble|NOUN', 'winner|NOUN']"
1077,1504,I think Annie is on sleeping medication or something. #mkr,none,think annie sleeping medication something,"['think|VERB', 'sleep|VERB', 'medication|NOUN']","['think|VERB', 'sleep|VERB', 'medication|NOUN']"
1078,1506,"Yeah Lloyd, people often cook in libraries..... Really in touch with reality buddy.... #mkr",none,yeah lloyd people often cook libraries really touch with reality buddy,"['yeah|INTJ', 'people|NOUN', 'often|ADV', 'cook|VERB', 'library|NOUN', 'really|ADV', 'touch|VERB', 'with|ADP', 'reality|NOUN', 'buddy|NOUN']","['yeah|INTJ', 'people|NOUN', 'often|ADV', 'cook|VERB', 'library|NOUN', 'really|ADV', 'touch|VERB', 'reality|NOUN', 'buddy|NOUN']"
1079,1507,Oh thanks god! People I don't hate! #mkr,none,thanks people hate,"['thanks|INTJ', 'people|NOUN', 'hate|VERB']","['thanks|INTJ', 'people|NOUN', 'hate|VERB']"
1080,1508,KAT IS ACTUALLY PSYCHOTIC. OFF MKR INTO A PSYCHIATRIC WARD #mkr,sexism,actually psychotic into psychiatric ward,"['actually|ADV', 'psychotic|ADJ', 'into|ADP', 'psychiatric|ADJ', 'ward|ADV']","['actually|ADV', 'psychotic|ADJ', 'psychiatric|ADJ', 'ward|ADV']"
1081,1509,I'm so disgusted that people like Kat is allowed in this competition #mkr,sexism,disgusted that people like allowed this competition,"['disgust|VERB', 'that|SCONJ', 'people|NOUN', 'like|SCONJ', 'allow|VERB', 'this|DET', 'competition|NOUN']","['disgust|VERB', 'people|NOUN', 'like|SCONJ', 'allow|VERB', 'competition|NOUN']"
1082,1511,#mkr I want to slap that smirk off Kat's face. I know I know. Stand in line....,sexism,want slap that smirk face know know stand line,"['want|VERB', 'that|DET', 'face|NOUN', 'know|VERB', 'stand|VERB', 'line|NOUN']","['want|VERB', 'face|NOUN', 'know|VERB', 'stand|VERB', 'line|NOUN']"
1083,1514,I've never wanted to punch someone so bad. Kat is coming across as absolutely awful. #mkr #meangirl,sexism,never wanted punch someone coming across absolutely awful,"['never|ADV', 'want|VERB', 'punch|NOUN', 'come|VERB', 'across|ADP', 'absolutely|ADV', 'awful|ADJ']","['never|ADV', 'want|VERB', 'punch|NOUN', 'come|VERB', 'across|ADP', 'absolutely|ADV', 'awful|ADJ']"
1084,1515,@EloisePeace agree! I lose interest after instant restaurants. Think they're cashing in on that fact this year. #mkr,none,agree lose interest after instant restaurants think they cashing that fact this year,"['agree|VERB', 'lose|VERB', 'interest|NOUN', 'after|ADP', 'instant|ADJ', 'restaurant|NOUN', 'think|VERB', 'cash|VERB', 'that|DET', 'fact|NOUN', 'this|DET', 'year|NOUN']","['agree|VERB', 'lose|VERB', 'interest|NOUN', 'instant|ADJ', 'restaurant|NOUN', 'think|VERB', 'cash|VERB', 'fact|NOUN', 'year|NOUN']"
1085,1516,"I think Lynn and Tony might be in trouble. If they scrape through, it'll be because they are nicer than the blondes. #mkr",none,think lynn tony might trouble they scrape through because they nicer than blondes,"['think|VERB', 'may|VERB', 'trouble|NOUN', 'scrape|VERB', 'through|ADV', 'because|SCONJ', 'nicer|ADV', 'than|SCONJ', 'blonde|NOUN']","['think|VERB', 'may|VERB', 'trouble|NOUN', 'scrape|VERB', 'nicer|ADV', 'blonde|NOUN']"
1086,1518,Quote from my other half about Kat 'You can tell she's a rough pub mole'. #mkr,none,quote from other half about tell rough mole,"['quote|INTJ', 'from|ADP', 'other|ADJ', 'half|NOUN', 'about|ADP', 'tell|VERB', 'rough|ADJ', 'mole|NOUN']","['quote|INTJ', 'half|NOUN', 'tell|VERB', 'rough|ADJ', 'mole|NOUN']"
1087,1519,Lip reading coming in handy! #mkr #thatsfunny,none,reading coming handy,"['read|VERB', 'come|VERB', 'handy|ADJ']","['read|VERB', 'come|VERB', 'handy|ADJ']"
1088,1520,"Hold the phone. Kat &amp; Andre cook crap again, and think its amazing. #mkr",none,hold phone andre cook crap again think amazing,"['hold|VERB', 'phone|NOUN', 'again|ADV', 'think|VERB', 'amazing|ADJ']","['hold|VERB', 'phone|NOUN', 'think|VERB', 'amazing|ADJ']"
1089,1522,Celine serving vomit for breakfast. #mkr,none,celine serving vomit breakfast,"['celine|NOUN', 'serve|VERB', 'vomit|NOUN', 'breakfast|NOUN']","['celine|NOUN', 'serve|VERB', 'vomit|NOUN', 'breakfast|NOUN']"
1090,1524,“@Forking_Awesome: Hey Colin... The 1980s called. They want their pushed up jacket sleeves back #MKR” Miami Vice Rules!!,sexism,colin called they want their pushed jacket sleeves back miami vice rules,"['call|VERB', 'want|VERB', '-PRON-|DET', 'push|VERB', 'jacket|NOUN', 'sleeve|VERB', 'back|ADP', 'rule|NOUN']","['call|VERB', 'want|VERB', 'push|VERB', 'jacket|NOUN', 'sleeve|VERB', 'back|ADP', 'rule|NOUN']"
1091,1525,"“@FakeToniaTodman: Considering Kat has no job,  probably has heaps of time to read all our awful tweets. #mkr” We can only hope #whataCow",sexism,considering probably heaps time read awful tweets only hope,"['consider|VERB', 'probably|ADV', 'heap|VERB', 'time|NOUN', 'read|VERB', 'awful|ADJ', 'tweet|NOUN', 'only|ADV', 'hope|VERB']","['consider|VERB', 'probably|ADV', 'heap|VERB', 'time|NOUN', 'read|VERB', 'awful|ADJ', 'tweet|NOUN', 'hope|VERB']"
1092,1526,"Lance Armstrong Award for Sportsmanship 2015 goes to... Trevor Chappell opens envelope, announces winner is Kat! #MKR http://t.co/LHsphaw1cy",none,lance armstrong award sportsmanship goes trevor chappell opens envelope announces winner,"['sportsmanship|NOUN', 'go|VERB', 'open|VERB', 'announce|NOUN', 'winner|NOUN']","['sportsmanship|NOUN', 'go|VERB', 'open|VERB', 'announce|NOUN', 'winner|NOUN']"
1093,1529,Go Colin!! He's actually showing a sense of humour. All you need is some personal grooming and I might like you #MKR,none,colin actually showing sense humour need some personal grooming might like,"['actually|ADV', 'show|VERB', 'sense|NOUN', 'humour|NOUN', 'need|VERB', 'some|DET', 'personal|ADJ', 'grooming|NOUN', 'may|VERB', 'like|VERB']","['actually|ADV', 'show|VERB', 'sense|NOUN', 'humour|NOUN', 'need|VERB', 'personal|ADJ', 'grooming|NOUN', 'may|VERB', 'like|VERB']"
1094,1531,I've never hated anyone more then I hate Kat. She's a horrible person. #mkr #mkr2015,sexism,never hated anyone more then hate horrible person,"['never|ADV', 'hate|VERB', 'more|ADV', 'then|ADV', 'hate|VERB', 'horrible|ADJ', 'person|NOUN']","['never|ADV', 'hate|VERB', 'hate|VERB', 'horrible|ADJ', 'person|NOUN']"
1095,1532,"I'm glad Will and Steve are back, though. #MKR #MKR2015",none,glad will steve back though,"['will|VERB', 'steve|VERB', 'back|ADV', 'though|ADV']","['steve|VERB', 'back|ADV', 'though|ADV']"
1096,1534,I'm gonna gouge my eyes out if this bitch doesn't get off #mkr #catandandre,sexism,gonna gouge eyes this bitch doesn,"['go|VERB', 'to|PART', 'gouge|VERB', 'eye|NOUN', 'this|DET', 'bitch|NOUN', 'doesn|NOUN']","['go|VERB', 'gouge|VERB', 'eye|NOUN', 'bitch|NOUN']"
1097,1535,Kat has absolutely no shame. She should be ashamed. Her children will one day see how childish her mouth acted. #mkr #killerblondes,sexism,absolutely shame should ashamed children will childish mouth acted,"['absolutely|ADV', 'shame|NOUN', 'should|VERB', 'ashamed|ADJ', 'child|NOUN', 'will|VERB', 'childish|VERB', 'mouth|NOUN', 'act|VERB']","['absolutely|ADV', 'shame|NOUN', 'ashamed|ADJ', 'child|NOUN', 'childish|VERB', 'mouth|NOUN', 'act|VERB']"
1098,1540,Don't fuck with me I fucking despise Kat and Andre fuck off #mkr,none,fuck with fucking despise andre fuck,"['fuck|ADJ', 'with|ADP', 'fucking|ADJ', 'despise|NOUN']","['fuck|ADJ', 'fucking|ADJ', 'despise|NOUN']"
1099,1541,Faaark! The blonde promo girl walks with all the grace of a tradie in drag #mkr,sexism,faaark blonde promo girl walks with grace tradie drag,"['girl|NOUN', 'walk|VERB', 'with|ADP', 'grace|NOUN', 'drag|NOUN']","['girl|NOUN', 'walk|VERB', 'grace|NOUN', 'drag|NOUN']"
1100,1542,Spatchcock and couscous? Straight out of a  @Nigella_Lawson cookbook. #MKR,none,spatchcock couscous straight cookbook,"['couscous|ADJ', 'straight|ADJ', 'cookbook|NOUN']","['couscous|ADJ', 'straight|ADJ', 'cookbook|NOUN']"
1101,1543,"Camilla is far too ""Picnic at Hanging Rock"" for my liking #mkr #irma http://t.co/O8PzmNQlwW",none,camilla picnic hanging rock liking,"['hang|VERB', 'rock|NOUN', 'liking|NOUN']","['hang|VERB', 'rock|NOUN', 'liking|NOUN']"
1102,1544,"""Nah mate, don't care what they give me as long as it's free"" #mkr #happycampers",none,mate care what they give long free,"['care|VERB', 'give|VERB', 'long|ADV', 'free|ADJ']","['care|VERB', 'give|VERB', 'long|ADV', 'free|ADJ']"
1103,1545,"Love that the best response to the hotcakes they managed to film was a non-committal ""meh"" from some adolescent. #MKR",none,love that best response hotcakes they managed film committal from some adolescent,"['love|VERB', 'that|DET', 'good|ADJ', 'response|NOUN', 'hotcake|NOUN', 'manage|VERB', 'film|NOUN', 'from|ADP', 'some|DET', 'adolescent|NOUN']","['love|VERB', 'good|ADJ', 'response|NOUN', 'hotcake|NOUN', 'manage|VERB', 'film|NOUN', 'adolescent|NOUN']"
1104,1547,Someone wipe that smirk from Kat's face #mkr,sexism,someone wipe that smirk from face,"['wipe|NOUN', 'that|DET', 'smirk|ADV', 'from|ADP', 'face|NOUN']","['wipe|NOUN', 'smirk|ADV', 'face|NOUN']"
1105,1548,Katie and Nikki should've called their restaurant Conceited not Sassy #mkr http://t.co/ucU0w6Sh5I,none,katie nikki should called their restaurant conceited sassy,"['should|VERB', 'call|VERB', '-PRON-|DET', 'restaurant|NOUN', 'conceite|VERB']","['call|VERB', 'restaurant|NOUN', 'conceite|VERB']"
1106,1549,Was the reference of not being an oil painting to the girls or the dessert #mkr,none,reference being painting girls dessert,"['reference|NOUN', 'be|AUX', 'paint|VERB', 'girl|NOUN', 'dessert|VERB']","['reference|NOUN', 'paint|VERB', 'girl|NOUN', 'dessert|VERB']"
1107,1550,Nikki you should've changed the ballet flats for a pair of stilettos #catwalk #mkr,none,nikki should changed ballet flats pair stilettos,"['should|VERB', 'change|VERB', 'ballet|NOUN', 'flat|NOUN']","['change|VERB', 'ballet|NOUN', 'flat|NOUN']"
1108,1551,"Nooooo  I missed the critique on the entree, missed main now we're onto dessert #MKR",none,nooooo missed critique entree missed main onto dessert,"['miss|VERB', 'main|ADJ', 'onto|ADP', 'dessert|NOUN']","['miss|VERB', 'main|ADJ', 'onto|ADP', 'dessert|NOUN']"
1109,1552,If #mkr had any integrity they would disqualify Kat and Andre for strategic scoring #MKR,none,integrity they would disqualify andre strategic scoring,"['integrity|NOUN', 'would|VERB', 'disqualify|VERB', 'strategic|ADJ', 'scoring|NOUN']","['integrity|NOUN', 'would|VERB', 'disqualify|VERB', 'strategic|ADJ', 'scoring|NOUN']"
1110,1554,"Kat is actually a bitch, but I had to laugh at her response.  #MKR",sexism,actually bitch laugh response,"['actually|ADV', 'bitch|NOUN', 'laugh|NOUN', 'response|NOUN']","['actually|ADV', 'bitch|NOUN', 'laugh|NOUN', 'response|NOUN']"
1111,1556,For fuck sake Annie. Sort out that disgusting blush. Enough is enough. #MKR,none,fuck sake annie sort that disgusting blush enough enough,"['sake|NOUN', 'sort|ADV', 'that|SCONJ', 'disgust|VERB', 'blush|NOUN', 'enough|ADV', 'enough|ADV']","['sake|NOUN', 'sort|ADV', 'disgust|VERB', 'blush|NOUN', 'enough|ADV', 'enough|ADV']"
1112,1557,"If Kat and Andre are strategically scoring, they need to be kicked off #mkr2015 #mkr",sexism,andre strategically scoring they need kicked,"['strategically|ADV', 'score|VERB', 'need|VERB', 'kick|VERB']","['strategically|ADV', 'score|VERB', 'need|VERB', 'kick|VERB']"
1113,1558,"Hey Kat, ""gloat"" is not a pretty colour to wear, love. Makes you look bitchy. Oh that's your normal face? My mistake. #mkr",sexism,gloat pretty colour wear love makes look bitchy that your normal face mistake,"['gloat|NOUN', 'pretty|ADJ', 'colour|NOUN', 'wear|NOUN', 'love|NOUN', 'make|VERB', 'look|VERB', 'bitchy|ADJ', 'that|SCONJ', '-PRON-|DET', 'normal|ADJ', 'face|NOUN', 'mistake|NOUN']","['gloat|NOUN', 'pretty|ADJ', 'colour|NOUN', 'wear|NOUN', 'love|NOUN', 'make|VERB', 'look|VERB', 'bitchy|ADJ', 'normal|ADJ', 'face|NOUN', 'mistake|NOUN']"
1114,1559,"With Kats attitude, I think it's time to keep scores quiet until final round  #MKR",sexism,with kats attitude think time keep scores quiet until final round,"['with|ADP', 'attitude|NOUN', 'think|VERB', 'time|NOUN', 'keep|VERB', 'score|NOUN', 'quiet|ADJ', 'until|ADP', 'final|ADJ', 'round|NOUN']","['attitude|NOUN', 'think|VERB', 'time|NOUN', 'keep|VERB', 'score|NOUN', 'quiet|ADJ', 'final|ADJ', 'round|NOUN']"
1115,1560,I hope to god Kat cant sleep at night #MKR,sexism,hope cant sleep night,"['hope|NOUN', 'can|VERB', 'not|PART', 'sleep|VERB', 'night|NOUN']","['hope|NOUN', 'sleep|VERB', 'night|NOUN']"
